Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Hospital_Name,Provider_Number,State,Measure_Name,Number_of_Discharges,Footnote,Excess_Readmission_Ratio,Predicted_Readmission_Rate,Expected_Readmission_Rate,Number_of_Readmissions,Start_Date,End_Date
60024,"UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT","12605 EAST 16TH AVENUE",AURORA,CO,80045,ADAMS,7208480000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT",60024,CO,READM-30-PN-HRRP,223,NULL,1.0231,19.5,19.1,45,"2010-07-01 00:00:00","2013-06-30 00:00:00"
60071,"DELTA COUNTY MEMORIAL HOSPITAL","1501 E 3RD STREET",DELTA,CO,81416,DELTA,9708747681,"Acute Care Hospitals","Government - Local",Yes,"DELTA COUNTY MEMORIAL HOSPITAL",60071,CO,READM-30-COPD-HRRP,98,NULL,0.9602,16.1,16.8,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100134,"ED FRASER MEMORIAL HOSPITAL","159 N 3RD ST",MACCLENNY,FL,32063,BAKER,9042593151,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"ED FRASER MEMORIAL HOSPITAL",100134,FL,READM-30-COPD-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100140,"BAPTIST MEDICAL CENTER - NASSAU","1250 S 18TH ST","FERNANDINA BEACH",FL,32034,NASSAU,9043213500,"Acute Care Hospitals","Government - Local",Yes,"BAPTIST MEDICAL CENTER - NASSAU",100140,FL,READM-30-COPD-HRRP,161,NULL,0.9515,18.4,19.3,26,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100140,"BAPTIST MEDICAL CENTER - NASSAU","1250 S 18TH ST","FERNANDINA BEACH",FL,32034,NASSAU,9043213500,"Acute Care Hospitals","Government - Local",Yes,"BAPTIST MEDICAL CENTER - NASSAU",100140,FL,READM-30-HIP-KNEE-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100030,"HEALTH CENTRAL","10000 W COLONIAL DR",OCOEE,FL,34761,ORANGE,4072961820,"Acute Care Hospitals","Government - State",Yes,"HEALTH CENTRAL",100030,FL,READM-30-HF-HRRP,425,NULL,0.9917,24.4,24.6,103,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100051,"SOUTH LAKE HOSPITAL","1900 DON WICKHAM DR",CLERMONT,FL,34711,LAKE,3523944071,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTH LAKE HOSPITAL",100051,FL,READM-30-HF-HRRP,370,NULL,0.969,22.7,23.4,82,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100062,"MUNROE REGIONAL MEDICAL CENTER","1500 SW 1ST AVE",OCALA,FL,34474,MARION,3523517200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MUNROE REGIONAL MEDICAL CENTER",100062,FL,READM-30-PN-HRRP,1077,NULL,0.9666,17.7,18.4,189,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110004,"HUTCHESON MEDICAL CENTER","100 GROSS CRESCENT","FORT OGLETHORPE",GA,30742,CATOOSA,7068582101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HUTCHESON MEDICAL CENTER",110004,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
100087,"SARASOTA MEMORIAL HOSPITAL","1700 S TAMIAMI TRL",SARASOTA,FL,34239,SARASOTA,9419179000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SARASOTA MEMORIAL HOSPITAL",100087,FL,READM-30-PN-HRRP,900,NULL,0.8374,14.8,17.7,123,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100276,"BROWARD HEALTH CORAL SPRINGS","3000 CORAL HILLS DR","CORAL SPRINGS",FL,33065,BROWARD,9543443000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH CORAL SPRINGS",100276,FL,READM-30-PN-HRRP,108,NULL,1.0878,18.4,17,25,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180087,"TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD",CAMPBELLSVILLE,KY,42718,TAYLOR,2704653561,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"TAYLOR REGIONAL HOSPITAL",110135,GA,READM-30-HF-HRRP,70,NULL,1.0039,22.5,22.4,16,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110142,"EVANS MEMORIAL HOSPITAL","200 N RIVER STREET",CLAXTON,GA,30417,EVANS,9127395105,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"EVANS MEMORIAL HOSPITAL",110142,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110146,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","2000 DAN PROCTOR DRIVE","SAINT MARYS",GA,31558,CAMDEN,9125766401,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110146,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","2000 DAN PROCTOR DRIVE","SAINT MARYS",GA,31558,CAMDEN,9125766401,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,GA,READM-30-HF-HRRP,"Not Available",NULL,0.9798,22.2,22.6,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
110146,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS","2000 DAN PROCTOR DRIVE","SAINT MARYS",GA,31558,CAMDEN,9125766401,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,GA,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9925,4.6,4.7,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
100017,"HALIFAX HEALTH MEDICAL CENTER","303 N CLYDE MORRIS BLVD","DAYTONA BEACH",FL,32114,VOLUSIA,3862544000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"HALIFAX HEALTH MEDICAL CENTER",100017,FL,READM-30-HIP-KNEE-HRRP,547,NULL,0.8309,4.6,5.6,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100022,"JACKSON MEMORIAL HOSPITAL","1611 NW 12TH AVE",MIAMI,FL,33136,MIAMI-DADE,3055851111,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON MEMORIAL HOSPITAL",100022,FL,READM-30-HF-HRRP,595,NULL,1.1212,27.2,24.3,169,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100026,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM","615 N BONITA AVE","PANAMA CITY",FL,32401,BAY,8507691511,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM",100026,FL,READM-30-PN-HRRP,660,NULL,0.9146,17,18.6,107,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","2415 PARKWOOD DRIVE",BRUNSWICK,GA,31520,GLYNN,9124667000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS",110025,GA,READM-30-PN-HRRP,471,NULL,1.0366,17.2,16.6,83,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC","743 SPRING STREET",GAINESVILLE,GA,30501,HALL,7705353553,"Acute Care Hospitals","Government - Local",Yes,"NORTHEAST GEORGIA MEDICAL CENTER, INC",110029,GA,READM-30-AMI-HRRP,756,NULL,0.9115,14.3,15.6,103,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110032,"STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE",TOCCOA,GA,30577,STEPHENS,7062824250,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"STEPHENS COUNTY HOSPITAL",110032,GA,READM-30-PN-HRRP,287,NULL,1.0734,17,15.8,53,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110040,"NORTHRIDGE MEDICAL CENTER","70 MEDICAL CENTER DRIVE",COMMERCE,GA,30529,JACKSON,7063351100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NORTHRIDGE MEDICAL CENTER",110040,GA,READM-30-PN-HRRP,116,NULL,0.9851,16.3,16.5,18,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110044,"PHOEBE SUMTER MEDICAL CENTER","126 HIGHWAY 280 W",AMERICUS,GA,31719,SUMTER,2299311280,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"PHOEBE SUMTER MEDICAL CENTER",110044,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110071,"APPLING HOSPITAL","163 E TOLLISON STREET",BAXLEY,GA,31513,APPLING,9123679841,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"APPLING HOSPITAL",110071,GA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110073,"DORMINY MEDICAL CENTER","200 PERRY HOUSE ROAD, BOX 1447",FITZGERALD,GA,31750,"BEN HILL",2294247100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DORMINY MEDICAL CENTER",110073,GA,READM-30-HF-HRRP,80,NULL,1.0211,22.2,21.8,19,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110087,"GWINNETT MEDICAL CENTER","1000 MEDICAL CENTER BOULEVARD",LAWRENCEVILLE,GA,30045,GWINNETT,6783121000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GWINNETT MEDICAL CENTER",110087,GA,READM-30-HIP-KNEE-HRRP,591,NULL,0.9345,4.9,5.3,28,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110089,"COFFEE REGIONAL MEDICAL CENTER","1101 OCILLA ROAD",DOUGLAS,GA,31533,COFFEE,2293841900,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COFFEE REGIONAL MEDICAL CENTER",110089,GA,READM-30-COPD-HRRP,499,NULL,0.9931,22.1,22.3,110,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110089,"COFFEE REGIONAL MEDICAL CENTER","1101 OCILLA ROAD",DOUGLAS,GA,31533,COFFEE,2293841900,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"COFFEE REGIONAL MEDICAL CENTER",110089,GA,READM-30-HF-HRRP,250,NULL,1.1699,28.5,24.4,81,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110092,"DODGE COUNTY HOSPITAL","901 GRIFFIN AVE",EASTMAN,GA,31023,DODGE,4784484067,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"DODGE COUNTY HOSPITAL",110092,GA,READM-30-COPD-HRRP,108,NULL,1.0298,18.4,17.9,22,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110109,"EMANUEL MEDICAL CENTER","117 KITE ROAD",SWAINSBORO,GA,30401,EMANUEL,4782891304,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"EMANUEL MEDICAL CENTER",110109,GA,READM-30-COPD-HRRP,165,NULL,1.0187,19.2,18.8,33,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110109,"EMANUEL MEDICAL CENTER","117 KITE ROAD",SWAINSBORO,GA,30401,EMANUEL,4782891304,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"EMANUEL MEDICAL CENTER",110109,GA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110111,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER","2460 WASHINGTON ROAD",THOMSON,GA,30824,MCDUFFIE,7065951411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER",110111,GA,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110111,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER","2460 WASHINGTON ROAD",THOMSON,GA,30824,MCDUFFIE,7065951411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER",110111,GA,READM-30-HF-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
110111,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER","2460 WASHINGTON ROAD",THOMSON,GA,30824,MCDUFFIE,7065951411,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY MCDUFFIE COUNTY REGIONAL MEDICAL CENTER",110111,GA,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,1.0666,5.6,5.2,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
110124,"WAYNE MEMORIAL HOSPITAL","865 SOUTH FIRST STREET",JESUP,GA,31545,WAYNE,9125303302,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WAYNE MEMORIAL HOSPITAL",110124,GA,READM-30-COPD-HRRP,158,NULL,1.0723,20.2,18.8,37,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100200,"BROWARD HEALTH IMPERIAL POINT","6401 N FEDERAL HWY","FORT LAUDERDALE",FL,33308,BROWARD,9547768500,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"BROWARD HEALTH IMPERIAL POINT",100200,FL,READM-30-HF-HRRP,136,NULL,0.9638,21.4,22.2,27,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS",FL,33912,LEE,2397685000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM",100220,FL,READM-30-COPD-HRRP,780,NULL,1.0094,21.2,21,166,"2010-07-01 00:00:00","2013-06-30 00:00:00"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","13681 DOCTORS WAY","FORT MYERS",FL,33912,LEE,2397685000,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM",100220,FL,READM-30-HIP-KNEE-HRRP,920,NULL,1.0922,6.1,5.6,58,"2010-07-01 00:00:00","2013-06-30 00:00:00"
130025,"MADISON MEMORIAL HOSPITAL","255 N 3RD E",REXBURG,ID,83440,MADISON,2083596900,"Acute Care Hospitals","Government - Local",Yes,"MADISON MEMORIAL HOSPITAL",130025,ID,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
160112,"SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST",SPENCER,IA,51301,CLAY,7122648300,"Acute Care Hospitals","Government - Local",Yes,"SPENCER MUNICIPAL HOSPITAL",160112,IA,READM-30-HIP-KNEE-HRRP,407,NULL,0.8441,4.2,4.9,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140089,"MC DONOUGH DISTRICT HOSPITAL","525 EAST GRANT STREET",MACOMB,IL,61455,MCDONOUGH,3098334101,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"MC DONOUGH DISTRICT HOSPITAL",140089,IL,READM-30-HF-HRRP,176,NULL,1.0088,20.2,20,36,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140124,"JOHN H STROGER JR HOSPITAL","1901 W HARRISON ST",CHICAGO,IL,60612,COOK,3128646000,"Acute Care Hospitals","Government - Local",Yes,"JOHN H STROGER JR HOSPITAL",140124,IL,READM-30-AMI-HRRP,59,NULL,1.0557,17.2,16.3,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
140300,"PROVIDENT HOSPITAL OF CHICAGO","500 E 51ST ST",CHICAGO,IL,60615,COOK,3125722000,"Acute Care Hospitals","Government - Local",Yes,"PROVIDENT HOSPITAL OF CHICAGO",140300,IL,READM-30-HF-HRRP,63,NULL,1.0385,18.9,18.2,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150001,"JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST",FRANKLIN,IN,46131,JOHNSON,3177363300,"Acute Care Hospitals","Government - Local",Yes,"JOHNSON MEMORIAL HOSPITAL",150001,IN,READM-30-COPD-HRRP,139,NULL,1.0436,21.5,20.6,33,"2010-07-01 00:00:00","2013-06-30 00:00:00"
160032,"SKIFF MEDICAL CENTER","204 N 4TH AVE E",NEWTON,IA,50208,JASPER,6417921273,"Acute Care Hospitals","Government - Local",Yes,"SKIFF MEDICAL CENTER",160032,IA,READM-30-HF-HRRP,132,NULL,0.9153,17.3,18.9,18,"2010-07-01 00:00:00","2013-06-30 00:00:00"
160032,"SKIFF MEDICAL CENTER","204 N 4TH AVE E",NEWTON,IA,50208,JASPER,6417921273,"Acute Care Hospitals","Government - Local",Yes,"SKIFF MEDICAL CENTER",160032,IA,READM-30-HIP-KNEE-HRRP,170,NULL,1.3132,6,4.5,15,"2010-07-01 00:00:00","2013-06-30 00:00:00"
110234,"SGMC BERRIEN CAMPUS","1221 E MCPHERSON AVENUE",NASHVILLE,GA,31639,BERRIEN,2295437100,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"SGMC BERRIEN CAMPUS",110234,GA,READM-30-HIP-KNEE-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
120002,"MAUI MEMORIAL MEDICAL CENTER","221 MAHALANI STREET",WAILUKU,HI,96793,MAUI,8084425101,"Acute Care Hospitals","Government - State",Yes,"MAUI MEMORIAL MEDICAL CENTER",120002,HI,READM-30-AMI-HRRP,113,NULL,0.9481,14.8,15.7,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
120014,"WILCOX MEMORIAL HOSPITAL","3-3420 KUHIO HIGHWAY",LIHUE,HI,96766,KAUAI,8082451103,"Acute Care Hospitals","Government - Federal",Yes,"WILCOX MEMORIAL HOSPITAL",120014,HI,READM-30-PN-HRRP,104,NULL,0.9835,14.4,14.6,14,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180116,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,42066,GRAVES,2702514585,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON PURCHASE MEDICAL CENTER",180116,KY,READM-30-AMI-HRRP,48,NULL,1.0407,22.3,21.5,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180116,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,42066,GRAVES,2702514585,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON PURCHASE MEDICAL CENTER",180116,KY,READM-30-COPD-HRRP,527,NULL,1.0485,22.7,21.6,123,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180116,"JACKSON PURCHASE MEDICAL CENTER","1099 MEDICAL CENTER CIRCLE",MAYFIELD,KY,42066,GRAVES,2702514585,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"JACKSON PURCHASE MEDICAL CENTER",180116,KY,READM-30-PN-HRRP,512,NULL,1.1519,20.8,18,115,"2010-07-01 00:00:00","2013-06-30 00:00:00"
180149,"WESTLAKE REGIONAL HOSPITAL","901 WESTLAKE DRIVE",COLUMBIA,KY,42728,ADAIR,2703844753,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"WESTLAKE REGIONAL HOSPITAL",180149,KY,READM-30-COPD-HRRP,122,NULL,1.0948,22.3,20.4,34,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190007,"NATCHITOCHES REGIONAL MEDICAL CENTER","501 KEYSER AVE",NATCHITOCHES,LA,71457,NATCHITOCHES,3182144200,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"NATCHITOCHES REGIONAL MEDICAL CENTER",190007,LA,READM-30-HF-HRRP,148,NULL,0.9904,22,22.2,32,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170014,"RANSOM MEMORIAL HOSPITAL","1301 S MAIN STREET",OTTAWA,KS,66067,FRANKLIN,7852298200,"Acute Care Hospitals","Government - Local",Yes,"RANSOM MEMORIAL HOSPITAL",170014,KS,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170014,"RANSOM MEMORIAL HOSPITAL","1301 S MAIN STREET",OTTAWA,KS,66067,FRANKLIN,7852298200,"Acute Care Hospitals","Government - Local",Yes,"RANSOM MEMORIAL HOSPITAL",170014,KS,READM-30-HIP-KNEE-HRRP,"Not Available",NULL,0.9748,5.3,5.5,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
150018,"ELKHART GENERAL HOSPITAL","600 E BLVD",ELKHART,IN,46514,ELKHART,5742942621,"Acute Care Hospitals","Government - Local",Yes,"ELKHART GENERAL HOSPITAL",150018,IN,READM-30-HIP-KNEE-HRRP,551,NULL,0.7578,4,5.2,17,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150024,"ESKENAZI HEALTH","720 ESKENAZI AVENUE",INDIANAPOLIS,IN,46202,MARION,3178804818,"Acute Care Hospitals","Government - Local",Yes,"ESKENAZI HEALTH",150024,IN,READM-30-AMI-HRRP,135,NULL,1.032,18.7,18.2,27,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150030,"HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE",IN,47362,HENRY,7655210890,"Acute Care Hospitals","Government - Local",Yes,"HENRY COUNTY MEMORIAL HOSPITAL",150030,IN,READM-30-COPD-HRRP,280,NULL,1.0982,21.8,19.8,68,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150037,"HANCOCK REGIONAL HOSPITAL","801 N STATE ST",GREENFIELD,IN,46140,HANCOCK,3174625544,"Acute Care Hospitals","Government - Local",Yes,"HANCOCK REGIONAL HOSPITAL",150037,IN,READM-30-COPD-HRRP,255,NULL,0.9594,19.6,20.5,47,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150065,"SCHNECK MEDICAL CENTER","411 W TIPTON ST",SEYMOUR,IN,47274,JACKSON,8125222349,"Acute Care Hospitals","Government - Local",Yes,"SCHNECK MEDICAL CENTER",150065,IN,READM-30-COPD-HRRP,278,NULL,0.8794,16.6,18.9,37,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150097,"MAJOR HOSPITAL","150 W WASHINGTON ST",SHELBYVILLE,IN,46176,SHELBY,3173923211,"Acute Care Hospitals","Government - Local",Yes,"MAJOR HOSPITAL",150097,IN,READM-30-COPD-HRRP,190,NULL,0.9569,20.2,21.1,35,"2010-07-01 00:00:00","2013-06-30 00:00:00"
150104,"WITHAM HEALTH SERVICES","2605 N LEBANON ST",LEBANON,IN,46052,BOONE,7654858000,"Acute Care Hospitals","Government - Local",Yes,"WITHAM HEALTH SERVICES",150104,IN,READM-30-COPD-HRRP,139,NULL,0.9045,17.4,19.3,17,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170039,"SUMNER REGIONAL MEDICAL CENTER","1323 NORTH A STREET",WELLINGTON,KS,67152,SUMNER,6203267451,"Acute Care Hospitals","Government - Local",Yes,"SUMNER REGIONAL MEDICAL CENTER",170039,KS,READM-30-HF-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170039,"SUMNER REGIONAL MEDICAL CENTER","1323 NORTH A STREET",WELLINGTON,KS,67152,SUMNER,6203267451,"Acute Care Hospitals","Government - Local",Yes,"SUMNER REGIONAL MEDICAL CENTER",170039,KS,READM-30-PN-HRRP,"Not Available",NULL,0.8875,12.8,14.4,"Too Few to Report","2010-07-01 00:00:00","2013-06-30 00:00:00"
170040,"UNIVERSITY OF KANSAS HOSPITAL","3901 RAINBOW BLVD","KANSAS CITY",KS,66103,WYANDOTTE,9135887332,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"UNIVERSITY OF KANSAS HOSPITAL",170040,KS,READM-30-AMI-HRRP,172,NULL,1.0979,17.5,15.9,35,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170068,"SOUTHWEST MEDICAL CENTER","315 WEST 15TH STREET",LIBERAL,KS,67901,SEWARD,6206296291,"Acute Care Hospitals","Government - Local",Yes,"SOUTHWEST MEDICAL CENTER",170068,KS,READM-30-COPD-HRRP,101,NULL,0.9565,19.1,19.9,16,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170068,"SOUTHWEST MEDICAL CENTER","315 WEST 15TH STREET",LIBERAL,KS,67901,SEWARD,6206296291,"Acute Care Hospitals","Government - Local",Yes,"SOUTHWEST MEDICAL CENTER",170068,KS,READM-30-HF-HRRP,39,NULL,1.0825,21.7,20,13,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170094,"COFFEY COUNTY HOSPITAL","801 NORTH 4TH STREET",BURLINGTON,KS,66839,COFFEY,6203642121,"Acute Care Hospitals","Government - Local",Yes,"COFFEY COUNTY HOSPITAL",170094,KS,READM-30-AMI-HRRP,"Not Available",1,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
170137,"LAWRENCE MEMORIAL HOSPITAL","325 MAINE STREET",LAWRENCE,KS,66044,DOUGLAS,7855056100,"Acute Care Hospitals","Government - Local",Yes,"LAWRENCE MEMORIAL HOSPITAL",170137,KS,READM-30-HF-HRRP,231,NULL,0.9638,20.8,21.6,46,"2010-07-01 00:00:00","2013-06-30 00:00:00"
190151,"RICHARDSON MEDICAL CENTER","254 HIGHWAY 3048",RAYVILLE,LA,71269,RICHLAND,3187284181,"Acute Care Hospitals","Government - Hospital District or Authority",Yes,"RICHARDSON MEDICAL CENTER",190151,LA,READM-30-HF-HRRP,88,NULL,1.0227,21.3,20.8,20,"2010-07-01 00:00:00","2013-06-30 00:00:00"
170203,"PREMIER SURGICAL INSTITUTE","1619 K HIGHWAY 66, PO BOX 127",GALENA,KS,66739,CHEROKEE,6207831732,"Acute Care Hospitals","Government - Local",No,"PREMIER SURGICAL INSTITUTE",170203,KS,READM-30-COPD-HRRP,"Not Available",5,"Not Available","Not Available","Not Available","Not Available","2010-07-01 00:00:00","2013-06-30 00:00:00"
