Provider_Number,Hospital_Name,Address_1,Address_2,Address_3,City,State,ZIP_Code,County,Phone_Number,Hospital_Type,Hospital_Ownership,Emergency_Services,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue
450143,SETON SMITHVILLE REGIONAL HOSPITAL,800 EAST HIGHWAY 71,,,SMITHVILLE,TX,78957,BASTROP,5122373214,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",36,271,927,37471
450147,DETAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,,,VICTORIA,TX,77902,VICTORIA,3615757441,Acute Care Hospitals,Proprietary,"Yes",236,8713,37164,1245127
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,,,CLEBURNE,TX,76033,JOHNSON,8176412551,Acute Care Hospitals,Voluntary non-profit - Church,"Yes",109,4399,16791,280165
450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,,,KILLEEN,TX,76542,BELL,2545267523,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",208,7661,25927,446320
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,,,DEL RIO,TX,78840,VAL VERDE,8307758566,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",65,2519,9341,192592
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,,,HEREFORD,TX,79045,DEAF SMITH,8063642141,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",42,781,2670,34956
450162,GRACE MEDICAL CENTER,2412 50TH ST,,,LUBBOCK,TX,79412,LUBBOCK,8067884100,Acute Care Hospitals,Proprietary,"Yes",92,922,2368,195398
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,1311 EAST GENERAL CAVAZOS BLVD,,,KINGSVILLE,TX,78363,KLEBERG,3615951661,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",50,2974,12358,214713
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,1905 HWY 97 EAST,,,JOURDANTON,TX,78026,ATASCOSA,8307693515,Acute Care Hospitals,Proprietary,"Yes",67,1515,4996,198004
450176,MISSION REGIONAL MEDICAL CENTER,900 SOUTH BRYAN ROAD,,,MISSION,TX,78572,HIDALGO,9563239000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",256,7918,41411,453757
450177,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,,,UVALDE,TX,78801,UVALDE,8302786251,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",66,1411,5786,128020
450178,PECOS COUNTY MEMORIAL HOSPITAL,387 WEST I 10,,,FORT STOCKTON,TX,79735,PECOS,4323364201,Acute Care Hospitals,Government - Local,"Yes",27,1356,4369,59085
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,,,HILLSBORO,TX,76645,HILL,2545808500,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",53,1419,3887,90674
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,,,JACKSONVILLE,TX,75766,CHEROKEE,9035415000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",38,1814,6219,158859
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,,,PARIS,TX,75460,LAMAR,9037854521,Acute Care Hospitals,Proprietary,"Yes",265,6652,27898,452238
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,,,TEXARKANA,TX,75501,BOWIE,9037988000,Acute Care Hospitals,Proprietary,"Yes",203,6681,32516,457946
450203,WEATHERFORD REGIONAL MEDICAL CENTER,713 E ANDERSON ST,,,WEATHERFORD,TX,76086,PARKER,8175991190,Acute Care Hospitals,Proprietary,"Yes",82,4559,16818,414379
450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,,,CONROE,TX,77304,MONTGOMERY,9365391111,Acute Care Hospitals,Proprietary,"Yes",296,15029,75241,1731887
450229,HENDRICK MEDICAL CENTER,1900 PINE,,,ABILENE,TX,79601,TAYLOR,3256702000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",359,14880,76860,1487500
450236,HOPKINS COUNTY MEMORIAL HOSPITAL,115 AIRPORT RD,,,SULPHUR SPRINGS,TX,75482,HOPKINS,9038857671,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",92,4290,11980,130872
450241,FAITH COMMUNITY HOSPITAL,717 MAGNOLIA ST,,,JACKSBORO,TX,76458,JACK,9405676633,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",17,226,675,11003
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,,,HAMLIN,TX,79520,JONES,3255763646,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",25,129,547,6073
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,,,SAN MARCOS,TX,78666,HAYS,5127533690,Acute Care Hospitals,Voluntary non-profit - Church,"Yes",178,4215,16956,372090
450280,BAYLOR MEDICAL CENTER AT GARLAND,2300 MARIE CURIE DRIVE,,,GARLAND,TX,75042,DALLAS,9724875000,Acute Care Hospitals,Government - Federal,"Yes",99,8048,34978,548990
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,,,KAUFMAN,TX,75142,KAUFMAN,9729327200,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",68,2036,6954,144968
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,,,PEARSALL,TX,78061,FRIO,8303343617,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",22,284,1186,24073
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,,,COLLEGE STATION,TX,77842,BRAZOS,9797645151,Acute Care Hospitals,Proprietary,"Yes",158,4881,20015,761064
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,,,STAMFORD,TX,79553,JONES,3257732725,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",25,158,687,10153
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,,,DENISON,TX,75020,GRAYSON,9034164000,Acute Care Hospitals,Proprietary,"Yes",288,11984,57814,1038676
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,,,RICHMOND,TX,77469,FORT BEND,2813413000,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",195,6287,19192,418120
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,,,SAN ANGELO,TX,76904,TOM GREEN,3259499511,Acute Care Hospitals,Proprietary,"Yes",131,4474,17653,607702
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,,,HUNTSVILLE,TX,77340,WALKER,9362913411,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",96,3960,19545,317839
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,,,CHILDRESS,TX,79201,CHILDRESS,9409376371,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",39,921,3287,49866
450379,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,,,DALLAS,TX,75234,DALLAS,9722471000,Acute Care Hospitals,Proprietary,"Yes",119,3751,15733,582394
450389,EAST TEXAS MEDICAL CENTER ATHENS,2000 SOUTH PALESTINE,,,ATHENS,TX,75751,HENDERSON,9036761000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",127,5488,21230,468101
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,,,BROWNFIELD,TX,79316,TERRY,8066373551,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",26,474,2113,24941
450400,PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,,,MEXIA,TX,76667,LIMESTONE,2545625332,Acute Care Hospitals,Proprietary,"Yes",58,558,1579,67191
450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,,,MCKINNEY,TX,75069,COLLIN,9725478000,Acute Care Hospitals,Proprietary,"Yes",219,9590,45541,1012906
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,,,EASTLAND,TX,76448,EASTLAND,2546292601,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",36,596,2635,30949
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,,,AZLE,TX,76020,TARRANT,8174448700,Acute Care Hospitals,Voluntary non-profit - Church,"Yes",31,1550,5085,123510
450422,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,,,DALLAS,TX,75204,DALLAS,2144433000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",24,1132,2128,109243
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,,,CORSICANA,TX,75110,NAVARRO,9036546800,Acute Care Hospitals,Proprietary,"Yes",162,2752,10034,307707
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,,,GLEN ROSE,TX,76043,SOMERVELL,2548972215,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",16,551,1826,42908
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,,,WOODVILLE,TX,75979,TYLER,4092838141,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",25,534,1939,21020
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,,,BAY CITY,TX,77414,MATAGORDA,9792456383,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",58,2029,7651,130600
450484,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,,,LUFKIN,TX,75904,ANGELINA,9366348311,Acute Care Hospitals,Proprietary,"Yes",136,4982,22540,700649
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,1612 SOUTH HENDERSON BLVD,,,KILGORE,TX,75662,GREGG,9039843505,Acute Care Hospitals,Proprietary,"No",60,7,31,19767
450489,MEDICAL ARTS HOSPITAL,2200 N BRYAN AVE,,,LAMESA,TX,79331,DAWSON,8068722183,Acute Care Hospitals,Voluntary non-profit - Other,"Yes",22,359,1418,32577
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,,,PORT ARTHUR,TX,77640,JEFFERSON,4098535900,Acute Care Hospitals,Proprietary,"Yes",224,7199,31154,754340
450537,METHODIST RICHARDSON MEDICAL CENTER,401 W CAMPBELL RD,,,RICHARDSON,TX,75080,DALLAS,9724984000,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",237,7530,34457,602218
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,,,PLAINVIEW,TX,79072,HALE,8062965531,Acute Care Hospitals,Voluntary non-profit - Church,"No",49,1857,6592,144700
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,,,ABILENE,TX,79606,TAYLOR,3254281000,Acute Care Hospitals,Proprietary,"Yes",205,6401,28825,898327
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,1650 W COLLEGE ST,,,GRAPEVINE,TX,76051,TARRANT,8174811588,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",313,11431,56438,639093
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,,,MINERAL WELLS,TX,76067,PALO PINTO,9403257891,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",48,1696,6856,95735
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,,,SAN ANGELO,TX,76903,TOM GREEN,3256536741,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",294,12107,55526,963028
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,,,JASPER,TX,75951,JASPER,4093845461,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",40,1496,3944,105235
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,,,CANADIAN,TX,79014,HEMPHILL,8063236622,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",11,116,417,7121
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,,,VERNON,TX,76384,WILBARGER,9405529351,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",40,387,1640,39657
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,,,SEYMOUR,TX,76380,BAYLOR,9408895572,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",27,365,1158,19668
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DR,,,BROWNWOOD,TX,76801,BROWN,3256468541,Acute Care Hospitals,Proprietary,"Yes",141,3639,15400,361076
450596,LAKE GRANBURY MEDICAL CENTER,1310 PALUXY RD,,,GRANBURY,TX,76048,HOOD,8175732683,Acute Care Hospitals,Proprietary,"Yes",43,2670,8783,580178
450597,CUERO COMMUNITY HOSPITAL,2550 N ESPLANADE,,,CUERO,TX,77954,DE WITT,3612756191,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",49,910,3732,62303
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,,,ARANSAS PASS,TX,78336,SAN PATRICIO,3617588585,Acute Care Hospitals,Proprietary,"Yes",75,1106,5699,67736
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,,,HOUSTON,TX,77024,HARRIS,7132423000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",375,24089,97135,1578626
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,,,WEBSTER,TX,77598,HARRIS,2813322511,Acute Care Hospitals,Proprietary,"Yes",618,28528,143125,3111787
450634,DENTON REGIONAL MEDICAL CENTER,3535 SOUTH I35 EAST,,,DENTON,TX,76210,DENTON,9403843535,Acute Care Hospitals,Proprietary,"Yes",208,9321,46439,1150802
450638,HOUSTON NORTHWEST MEDICAL CENTER,710 FM 1960 WEST,,,HOUSTON,TX,77090,HARRIS,2814401000,Acute Care Hospitals,Proprietary,"Yes",306,16413,77795,1537313
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,,,NOCONA,TX,76255,MONTAGUE,9408253235,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",33,383,1815,12999
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,,,LAREDO,TX,78041,WEBB,9565232000,Acute Care Hospitals,Proprietary,"Yes",183,7949,41096,674841
450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,,,HOUSTON,TX,77082,HARRIS,2815888080,Acute Care Hospitals,Proprietary,"Yes",221,12043,67488,1249841
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,,,PLANO,TX,75075,COLLIN,9725966800,Acute Care Hospitals,Proprietary,"Yes",362,17035,97655,2086439
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,,,BIG SPRING,TX,79720,HOWARD,4322631211,Acute Care Hospitals,Proprietary,"Yes",75,2140,7512,192351
450654,STARR COUNTY MEMORIAL HOSPITAL,128  N FM RD 3167,,,RIO GRANDE CITY,TX,78582,STARR,9564875561,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",48,1228,4683,42553
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,,,NACOGDOCHES,TX,75961,NACOGDOCHES,9365699481,Acute Care Hospitals,Voluntary non-profit - Other,"Yes",147,3866,15347,382445
450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,,,HOUSTON,TX,77004,HARRIS,7135275019,Acute Care Hospitals,Proprietary,"Yes",138,3669,19273,502786
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,,,BROWNSVILLE,TX,78526,CAMERON,9563507000,Acute Care Hospitals,Proprietary,"Yes",214,9806,57413,1189031
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,,,LEWISVILLE,TX,75057,DENTON,9724201000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",186,6591,32975,712068
450670,TOMBALL REGIONAL MEDICAL CENTER,605 HOLDERRIETH,,,TOMBALL,TX,77375,HARRIS,2813511623,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",334,9119,42110,928854
450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,,,FORT WORTH,TX,76104,TARRANT,8173362100,Acute Care Hospitals,Proprietary,"Yes",215,9112,48956,1250838
450675,MEDICAL CENTER OF ARLINGTON,3301 MATLOCK ROAD,,,ARLINGTON,TX,76015,TARRANT,8174653241,Acute Care Hospitals,Proprietary,"Yes",275,15428,84511,1720337
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,,,MESQUITE,TX,75149,DALLAS,2143207000,Acute Care Hospitals,Proprietary,"Yes",176,3755,18967,635864
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,,,EL CAMPO,TX,77437,WHARTON,9795785251,Acute Care Hospitals,Voluntary non-profit - Other,"Yes",26,399,1364,30036
450697,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BLVD,,,SAN ANTONIO,TX,78224,BEXAR,2109212000,Acute Care Hospitals,Proprietary,"Yes",274,8387,41465,635929
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,,,LITTLEFIELD,TX,79339,LAMB,8063856411,Acute Care Hospitals,Government - Local,"Yes",42,391,1578,13424
450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,,,LONGVIEW,TX,75605,GREGG,9037581818,Acute Care Hospitals,Proprietary,"Yes",230,8627,36897,1523019
450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,,,MCALLEN,TX,78503,HIDALGO,9566326000,Acute Care Hospitals,Proprietary,"Yes",320,15086,68545,1619919
450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,,,DALLAS,TX,75237,DALLAS,2149477777,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",290,13397,68583,908040
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,4343 NORTH JOSEY LANE,,,CARROLLTON,TX,75010,DENTON,9724921010,Acute Care Hospitals,Proprietary,"Yes",109,6033,30535,426784
450742,LAKE POINTE MEDICAL CENTER,6800 SCENIC DR,,,ROWLETT,TX,75088,DALLAS,9724122273,Acute Care Hospitals,Proprietary,"Yes",112,7132,26470,757337
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,,,DENTON,TX,76201,DENTON,9408987000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",208,9514,45540,692002
450747,PALESTINE REGIONAL MEDICAL CENTER,2900 S LOOP 256,,,PALESTINE,TX,75801,ANDERSON,9037311000,Acute Care Hospitals,Proprietary,"Yes",152,4367,14549,346869
450749,EAST TEXAS MEDICAL CENTER TRINITY,317 PROSPECT DR/PO BOX 3169,,,TRINITY,TX,75862,TRINITY,9365943541,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",45,393,1378,39035
450754,HAMILTON GENERAL HOSPITAL,400 N BROWN,,,HAMILTON,TX,76531,HAMILTON,2543863151,Acute Care Hospitals,Government - Hospital District or Authority,"Yes",42,1296,5004,50121
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,,,LEVELLAND,TX,79336,HOCKLEY,8068944963,Acute Care Hospitals,Voluntary non-profit - Church,"Yes",48,900,2874,42997
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,,,PLANO,TX,75093,COLLIN,9729818000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",366,14810,80693,964462
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,,,HOUSTON,TX,77090,HARRIS,2815392900,Acute Care Hospitals,Physician,"Yes",16,768,1861,139006
450775,KINGWOOD MEDICAL CENTER,22999 US HWY 59,,,KINGWOOD,TX,77325,HARRIS,2813597500,Acute Care Hospitals,Proprietary,"Yes",368,16451,87071,2019063
450796,NORTHWEST TEXAS SURGERY CENTER,3501 SONCY RD SUITE 118,,,AMARILLO,TX,79109,RANDALL,8063597999,Acute Care Hospitals,Proprietary,"Yes",4,175,248,32490
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,5445 LABRANCH STREET,,,HOUSTON,TX,77004,HARRIS,7135286800,Acute Care Hospitals,Proprietary,"No",7,164,563,54292
450804,TEXAS ORTHOPEDIC HOSPITAL,7401 SOUTH MAIN STREET,,,HOUSTON,TX,77030,HARRIS,7137998600,Acute Care Hospitals,Proprietary,"Yes",49,3523,8847,559642
450820,METHODIST SUGAR LAND HOSPITAL,16655 SOUTHWEST FREEWAY,,,SUGAR LAND,TX,77479,FORT BEND,2812748000,Acute Care Hospitals,Voluntary non-profit - Church,"Yes",234,14237,64598,1272582
450822,LAS COLINAS MEDICAL CENTER,6800 N MACARTHUR BLVD,,,IRVING,TX,75039,DALLAS,9729692000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",90,4853,19855,471894
450825,CORNERSTONE REGIONAL HOSPITAL,2302 CORNERSTONE BOULEVARD,,,EDINBURG,TX,78539,HIDALGO,9566184444,Acute Care Hospitals,Proprietary,"Yes",14,632,1470,63397
450827,KELL WEST REGIONAL HOSPITAL,5402 KELL WEST BOULEVARD,,,WICHITA FALLS,TX,76310,WICHITA,9406925888,Acute Care Hospitals,Proprietary,"Yes",41,1092,3368,84567
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,,,ALICE,TX,78332,JIM WELLS,3616618016,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",83,2709,9520,261538
450833,ENNIS REGIONAL MEDICAL CENTER,2201 WEST LAMPASAS STREET,,,ENNIS,TX,75119,ELLIS,9728750900,Acute Care Hospitals,Proprietary,"Yes",50,1609,5511,124474
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,,,ALLEN,TX,75013,COLLIN,9727476197,Acute Care Hospitals,Government - Federal,"Yes",73,3151,11420,217536
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE SUITE A,,,EL PASO,TX,79902,EL PASO,9155443636,Acute Care Hospitals,Proprietary,"Yes",31,736,1669,109441
450847,MEMORIAL HERMANN KATY HOSPITAL,23900 KATY FREEWAY,,,KATY,TX,77494,HARRIS,2813921111,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",142,11618,38011,630450
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,17500 W GRAND PARKWAY SOUTH,,,SUGAR LAND,TX,77479,FORT BEND,2814994800,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",77,6579,21945,509857
450853,BAYLOR MEDICAL CENTER AT FRISCO,5601 WARREN PARKWAY,,,FRISCO,TX,75034,COLLIN,2146182000,Acute Care Hospitals,Proprietary,"Yes",68,4490,19000,311891
450855,HARLINGEN MEDICAL CENTER,5501 SOUTH EXPRESSWAY 77,,,HARLINGEN,TX,78550,CAMERON,9563651000,Acute Care Hospitals,Proprietary,"Yes",112,4781,15264,474008
450865,SETON SOUTHWEST HOSPITAL,7900 FM 1826,,,AUSTIN,TX,78737,TRAVIS,5123249000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",33,1092,4769,136901
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,,,EDINBURG,TX,78539,HIDALGO,9563628677,Acute Care Hospitals,Proprietary,"Yes",530,28540,141714,2121275
450871,AUSTIN SURGICAL HOSPITAL,3003 BEE CAVES ROAD,,,AUSTIN,TX,78746,TRAVIS,5123479888,Acute Care Hospitals,Physician,"Yes",23,902,1864,143158
450875,QUAIL CREEK SURGICAL HOSPITAL,6819 PLUM CREEK,,,AMARILLO,TX,79124,POTTER,8063546100,Acute Care Hospitals,Proprietary,"Yes",32,1753,3620,186721
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,1416 GEORGE DIETER,,,EL PASO,TX,79936,EL PASO,9155984240,Acute Care Hospitals,Physician,"Yes",40,740,1869,293169
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,750 12TH AVENUE,,,FORT WORTH,TX,76104,TARRANT,8173345050,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",34,953,2795,191748
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 SOUTH HIGHWAY 114E,,,TROPHY CLUB,TX,76262,DENTON,8178374600,Acute Care Hospitals,Proprietary,"Yes",20,538,1139,101788
450885,CENTENNIAL MEDICAL CENTER,12505 LEBANON ROAD,,,FRISCO,TX,75035,COLLIN,9729633333,Acute Care Hospitals,Proprietary,"Yes",118,3924,17174,374540
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,,,SOUTHLAKE,TX,76092,TARRANT,8177488700,Acute Care Hospitals,Government - State,"Yes",16,1002,3042,153861
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,4700 ALLIANCE BOULEVARD,,,PLANO,TX,75093,COLLIN,4698142000,Acute Care Hospitals,Voluntary non-profit - Other,"Yes",116,6200,32827,501814
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,1034 NORTH 500 WEST,,,PROVO,UT,84604,UTAH,8013737850,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",375,17218,77827,1011609
460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,,,SALT LAKE CITY,UT,84102,SALT LAKE,8013504111,Acute Care Hospitals,Proprietary,"Yes",161,3327,12704,270362
460005,OGDEN REGIONAL MEDICAL CENTER,5475 SOUTH 500 EAST,,,OGDEN,UT,84405,WEBER,8014792111,Acute Care Hospitals,Proprietary,"Yes",164,7893,32424,621107
460006,LDS HOSPITAL,324 8TH AVENUE,,,SALT LAKE CITY,UT,84103,SALT LAKE,8014081100,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",243,8605,37032,539353
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,,,MURRAY,UT,84107,SALT LAKE,8015077000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",472,24702,115079,1845350
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,,,PRICE,UT,84501,CARBON,4356374800,Acute Care Hospitals,Government - State,"Yes",49,1888,5044,141884
460014,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,,,TOOELE,UT,84074,TOOELE,4358433700,Acute Care Hospitals,Proprietary,"Yes",36,1745,4236,114821
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,,,LOGAN,UT,84341,CACHE,4357161000,Acute Care Hospitals,Voluntary non-profit - Private,"Yes",139,6011,18914,278124
